Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesische Inseln;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Schwefeldioxid;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;UV-Index;;
22.01.2019;20:00;30,282; ;26,326;;26,703;;27,356;;1,9853;E;-0,78;;1000,5;;171,0;;6,17;;89,9;;0;;0,0;;0,0;;
22.01.2019;21:00;30,368; ;27,550;;27,985;;24,039;;1,6001;E;-1,05;;1000,3;;170,6;;5,69;;94,7;;0;;0,0;;0,0;;
22.01.2019;22:00;30,482; ;29,991;;30,440;;20,255;;2,2140;;-1,36;;1000,0;;165,0;;5,70;;98,8;;31;;0,1;;0,0;;
22.01.2019;23:00;30,712; ;29,565;;30,082;;19,732;;1,8884;E;-1,52;;999,8;;160,3;;6,07;;100,0;;51;;0,3;;0,0;;
23.01.2019;00:00;31,088; ;29,431;;29,942;;18,703;;1,2100;E;-1,59;;999,6;;160,9;;5,82;;100,0;;57;;0,3;;0,0;;
23.01.2019;01:00;31,451; ;31,137;;31,705;;16,521;;1,9273;E;-1,69;;999,5;;157,6;;6,00;;100,0;;27;;0,4;;0,0;;
23.01.2019;02:00;31,818; ;28,160;;28,694;;17,409;;1,0101;E;-1,97;;999,2;;159,3;;5,33;;100,0;;59;;0,3;;0,0;;
23.01.2019;03:00;32,279; ;23,955;;24,424;;21,586;;1,5974;E;-2,20;;999,0;;161,5;;5,45;;100,0;;42;;0,3;;0,0;;
23.01.2019;04:00;32,644; ;;*;;*;;*;;*;-2,23;;999,0;;155,3;;4,66;;100,0;;0;;0,0;;0,0;;
23.01.2019;05:00;32,898; ;32,085;;32,828;;12,283;;0,3817;E;-2,41;;999,0;;148,0;;3,14;;100,0;;22;;0,0;;0,0;;
23.01.2019;06:00;33,115; ;29,880;;30,479;;13,222;;-0,0677;E;-2,71;;999,1;;135,4;;3,69;;100,0;;0;;0,0;;0,0;;
23.01.2019;07:00;33,431; ;30,941;;31,567;;11,599;;0,0506;E;-2,89;;999,5;;136,4;;3,17;;100,0;;0;;0,0;;0,0;;
23.01.2019;08:00;33,676; ;31,004;;31,714;;10,049;;-0,1179;E;-3,11;;999,9;;134,9;;2,65;;100,0;;0;;0,0;;0,0;;
23.01.2019;09:00;33,773; ;27,753;;29,174;;12,056;;0,0528;E;-3,27;;1000,4;;123,9;;2,72;;99,7;;0;;7,5;;0,0;;
23.01.2019;10:00;33,807; ;21,703;;26,721;;17,899;;-0,0205;E;-3,31;;1000,8;;118,3;;2,86;;98,4;;0;;34,7;;0,1;;
23.01.2019;11:00;33,992; ;18,326;;25,411;;21,940;;0,3001;E;-3,07;;1001,4;;107,7;;2,36;;96,9;;0;;68,0;;0,2;;
23.01.2019;12:00;34,450; ;17,001;;23,884;;25,426;;-0,6096;E;-2,45;;1001,8;;92,0;;1,89;;94,6;;0;;86,0;;0,3;;
23.01.2019;13:00;35,228; ;18,841;;28,916;;22,357;;-1,0479;E;-2,22;;1002,0;;101,6;;2,38;;92,3;;0;;93,2;;0,3;;
23.01.2019;14:00;36,262; ;21,241;;32,597;;19,925;;0,2525;E;-2,11;;1002,1;;98,7;;2,20;;92,6;;0;;85,4;;0,3;;
23.01.2019;15:00;37,319; ;21,089;;32,179;;21,389;;0,2340;E;-1,86;;1002,3;;93,0;;2,23;;91,4;;0;;88,9;;0,3;;
23.01.2019;16:00;38,299; ;21,162;;31,104;;22,238;;1,7174;E;-2,17;;1002,7;;75,6;;2,30;;90,0;;0;;90,7;;0,2;;
23.01.2019;17:00;39,200; ;25,341;;28,618;;20,925;;0,1496;E;-2,95;;1003,3;;79,7;;2,57;;90,1;;0;;17,9;;0,1;;
23.01.2019;18:00;40,038; ;23,667;;24,090;;21,460;;-0,2317;E;-2,99;;1004,1;;89,3;;2,21;;90,3;;0;;0,2;;0,0;;
23.01.2019;19:00;40,978; ;25,855;;26,121;;18,342;;-0,3720;E;-2,96;;1004,8;;96,1;;2,63;;91,0;;0;;0,0;;0,0;;
23.01.2019;20:00;41,841; ;25,084;;25,359;;17,958;;-0,1898;E;-4,05;;1005,4;;101,1;;3,30;;91,0;;0;;0,0;;0,0;;
23.01.2019;21:00;42,556; ;24,455;;24,763;;17,520;;-0,0194;E;-5,07;;1005,7;;92,3;;1,85;;91,3;;0;;0,0;;0,0;;
23.01.2019;22:00;43,276; ;23,486;;23,767;;21,779;;0,2146;E;-4,18;;1006,1;;102,1;;2,21;;89,1;;0;;0,0;;0,0;;
23.01.2019;23:00;44,026; ;21,658;;21,979;;23,822;;-0,0868;E;-4,14;;1006,5;;110,6;;1,45;;89,1;;0;;0,0;;0,0;;
24.01.2019;00:00;44,771; ;19,676;;19,976;;27,042;;-0,5922;E;-4,21;;1007,0;;129,3;;1,37;;89,5;;0;;0,0;;0,0;;
24.01.2019;01:00;45,536; ;17,914;;18,205;;30,287;;-0,4948;E;-4,26;;1007,5;;137,6;;0,97;;89,4;;0;;0,0;;0,0;;
24.01.2019;02:00;46,333; ;17,554;;17,847;;31,473;;-0,3780;E;-4,33;;1008,0;;118,2;;0,89;;89,6;;0;;0,0;;0,0;;
24.01.2019;03:00;47,095; ;16,562;;16,857;;32,301;;-0,4655;E;-4,43;;1008,5;;95,1;;1,21;;90,7;;0;;0,0;;0,0;;
24.01.2019;04:00;48,016; ;14,441;;14,704;;36,330;;-0,4200;E;-4,71;;1008,7;;136,1;;1,78;;91,1;;0;;0,0;;0,0;;
24.01.2019;05:00;49,074; ;;*;;*;;*;;*;-5,16;;1009,0;;135,2;;2,14;;92,7;;0;;0,0;;0,0;;
24.01.2019;06:00;50,130; ;13,868;;14,143;;36,952;;0,8199;E;-5,36;;1009,5;;142,3;;1,56;;92,8;;0;;0,0;;0,0;;
24.01.2019;07:00;51,193; ;15,621;;15,972;;36,553;;0,7550;E;-5,48;;1009,7;;151,6;;1,84;;91,4;;0;;0,0;;0,0;;
24.01.2019;08:00;52,252; ;15,099;;15,468;;38,085;;0,9778;E;-5,46;;1010,1;;131,7;;1,98;;89,9;;0;;0,0;;0,0;;
24.01.2019;09:00;53,155; ;12,463;;12,917;;44,445;;0,6237;E;-5,60;;1010,8;;159,8;;1,91;;87,9;;0;;2,5;;0,0;;
24.01.2019;10:00;54,113; ;13,156;;14,014;;42,734;;0,8244;E;-5,41;;1011,4;;152,4;;2,66;;87,1;;0;;19,4;;0,1;;
24.01.2019;11:00;55,176; ;15,234;;17,334;;40,463;;1,8130;E;-4,87;;1011,2;;125,3;;2,94;;85,6;;0;;58,1;;0,2;;
24.01.2019;12:00;56,401; ;16,226;;19,184;;38,552;;1,3858;E;-4,33;;1011,6;;134,3;;2,68;;84,3;;0;;86,9;;0,2;;
24.01.2019;13:00;57,689; ;17,343;;20,711;;38,025;;1,5236;E;-4,08;;1012,0;;144,1;;1,68;;82,8;;0;;78,3;;0,2;;
24.01.2019;14:00;58,920; ;17,368;;20,500;;39,064;;2,0626;;-3,97;;1012,0;;180,7;;1,24;;81,5;;0;;68,5;;0,2;;
24.01.2019;15:00;60,233; ;18,032;;20,852;;38,245;;1,5756;E;-3,94;;1011,8;;148,5;;1,20;;81,8;;0;;56,4;;0,2;;
24.01.2019;16:00;61,724; ;21,128;;23,140;;35,257;;1,5709;E;-4,28;;1012,0;;121,1;;1,78;;84,3;;0;;28,3;;0,1;;
24.01.2019;17:00;63,202; ;22,581;;23,404;;33,533;;0,5824;E;-4,70;;1012,5;;107,1;;1,65;;85,2;;0;;7,5;;0,0;;
24.01.2019;18:00;64,700; ;23,182;;23,421;;32,133;;0,5137;E;-5,02;;1013,1;;102,6;;1,84;;86,5;;0;;0,0;;0,0;;
24.01.2019;19:00;65,460; ;21,893;;22,103;;34,826;;0,8111;E;-5,56;;1013,7;;102,0;;2,77;;86,4;;0;;0,0;;0,0;;
24.01.2019;20:00;65,038; ;16,929;;17,096;;43,717;;1,1145;E;-5,85;;1014,1;;153,2;;1,83;;81,9;;0;;0,0;;0,0;;
24.01.2019;21:00;64,692; ;17,186;;17,360;;41,898;;1,2981;E;-5,75;;1014,3;;158,9;;2,42;;82,0;;0;;0,0;;0,0;;
24.01.2019;22:00;64,309; ;16,870;;17,065;;41,720;;1,4104;E;-5,66;;1014,5;;169,5;;2,00;;82,6;;0;;0,0;;0,0;;
24.01.2019;23:00;63,667; ;15,558;;15,773;;42,983;;1,1526;E;-5,47;;1014,7;;176,4;;1,12;;81,7;;0;;0,0;;0,0;;
25.01.2019;00:00;63,225; ;15,161;;15,356;;42,384;;1,7334;E;-5,48;;1015,0;;191,6;;1,10;;83,5;;0;;0,0;;0,0;;
25.01.2019;01:00;62,888; ;14,933;;15,141;;42,454;;1,7653;E;-5,40;;1015,0;;191,4;;1,53;;83,4;;0;;0,0;;0,0;;
25.01.2019;02:00;62,637; ;15,382;;15,581;;41,667;;1,4480;E;-5,66;;1014,8;;183,7;;1,90;;83,2;;0;;0,0;;0,0;;
25.01.2019;03:00;62,389; ;15,465;;15,689;;41,496;;1,0612;E;-6,26;;1014,8;;177,1;;2,20;;84,2;;0;;0,0;;0,0;;
25.01.2019;04:00;61,854; ;14,672;;14,941;;43,306;;0,5716;E;-6,31;;1014,6;;182,6;;3,74;;84,4;;0;;0,0;;0,0;;
25.01.2019;05:00;61,190; ;13,628;;13,884;;45,467;;0,6069;E;-6,16;;1014,5;;192,0;;5,00;;83,4;;0;;0,0;;0,0;;
25.01.2019;06:00;60,553; ;13,769;;14,021;;44,689;;0,4580;E;-6,29;;1014,6;;198,9;;4,29;;83,1;;0;;0,0;;0,0;;
25.01.2019;07:00;59,958; ;14,662;;14,907;;42,367;;0,3904;E;-6,46;;1014,8;;197,0;;3,75;;84,1;;0;;0,0;;0,0;;
25.01.2019;08:00;59,426; ;13,926;;14,190;;42,165;;0,6107;E;-6,56;;1014,6;;189,2;;3,96;;85,4;;0;;0,0;;0,0;;
25.01.2019;09:00;59,126; ;15,455;;16,075;;38,466;;0,4180;E;-6,79;;1014,5;;182,5;;3,81;;87,8;;0;;7,3;;0,0;;
25.01.2019;10:00;58,763; ;14,563;;16,539;;39,126;;0,4974;E;-6,50;;1014,4;;187,4;;4,54;;88,3;;0;;84,3;;0,1;;
25.01.2019;11:00;58,389; ;15,380;;18,976;;38,161;;0,4172;E;-6,12;;1014,2;;174,9;;4,06;;87,2;;0;;97,4;;0,3;;
25.01.2019;12:00;57,877; ;14,982;;19,261;;37,835;;0,3478;E;-5,82;;1013,6;;168,4;;5,04;;86,6;;0;;119,2;;0,4;;
25.01.2019;13:00;57,533; ;15,552;;20,329;;37,280;;0,0037;E;-5,68;;1012,7;;170,6;;5,29;;86,5;;0;;128,3;;0,4;;
25.01.2019;14:00;57,660; ;19,312;;25,630;;32,401;;0,2765;E;-5,18;;1011,8;;171,7;;5,63;;87,1;;0;;107,6;;0,3;;
25.01.2019;15:00;57,743; ;22,160;;26,979;;30,229;;0,2513;E;-4,85;;1010,6;;167,1;;5,72;;88,0;;0;;59,1;;0,2;;
25.01.2019;16:00;57,286; ;26,244;;29,287;;26,586;;0,4997;E;-4,72;;1010,0;;161,7;;5,65;;95,3;;57;;21,2;;0,1;;
25.01.2019;17:00;56,278; ;31,492;;33,512;;20,886;;0,5099;E;-4,27;;1008,6;;151,9;;5,28;;99,7;;55;;5,6;;0,0;;
25.01.2019;18:00;54,780; ;35,648;;36,321;;16,998;;0,5252;E;-3,46;;1007,3;;155,0;;6,82;;100,0;;29;;0,7;;0,0;;
25.01.2019;19:00;53,322; ;37,994;;38,505;;15,374;;0,4683;E;-2,20;;1006,1;;166,6;;6,92;;100,0;;8;;0,7;;0,0;;
25.01.2019;20:00;52,588; ;41,774;;42,363;;12,249;;0,5764;E;-0,72;;1005,1;;183,7;;6,20;;100,0;;0;;0,1;;0,0;;
25.01.2019;21:00;51,646; ;41,486;;42,063;;11,398;;0,4829;E;-0,02;;1004,4;;194,3;;5,66;;100,0;;0;;0,2;;0,0;;
25.01.2019;22:00;50,390; ;44,998;;45,653;;7,702;;1,0368;E;0,69;;1003,8;;207,5;;5,34;;100,0;;12;;0,2;;0,0;;
25.01.2019;23:00;49,002; ;;*;;*;;*;;*;1,83;;1003,5;;227,5;;4,10;;100,0;;0;;0,3;;0,0;;
26.01.2019;00:00;47,288; ;19,156;;19,422;;41,154;;0,2353;E;3,53;;1003,5;;256,0;;3,62;;100,0;;0;;0,1;;0,0;;
26.01.2019;01:00;45,468; ;11,705;;11,898;;57,612;;0,0380;E;4,47;;1003,4;;263,7;;4,42;;100,0;;0;;0,0;;0,0;;
26.01.2019;02:00;43,474; ;9,676;;9,853;;66,192;;0,3877;E;4,72;;1003,2;;261,6;;4,67;;100,0;;0;;0,2;;0,0;;
26.01.2019;03:00;41,430; ;9,794;;9,948;;66,232;;0,2662;E;4,77;;1003,0;;245,3;;4,16;;100,0;;0;;0,3;;0,0;;
26.01.2019;04:00;39,570; ;8,542;;8,674;;61,203;;0,0631;E;3,57;;1002,6;;231,0;;3,37;;100,0;;43;;0,0;;0,0;;
26.01.2019;05:00;37,710; ;7,541;;7,638;;57,158;;-0,3832;E;2,57;;1002,0;;216,9;;2,32;;100,0;;60;;0,1;;0,0;;
26.01.2019;06:00;35,702; ;7,681;;7,767;;52,542;;-0,1634;E;2,30;;1001,0;;199,8;;2,69;;100,0;;60;;0,5;;0,0;;
26.01.2019;07:00;33,627; ;14,021;;14,270;;44,856;;-0,0838;E;3,11;;1000,1;;227,5;;3,44;;100,0;;60;;0,4;;0,0;;
26.01.2019;08:00;31,537; ;9,339;;9,493;;55,868;;-0,1935;E;5,50;;1000,0;;261,9;;4,85;;100,0;;59;;0,3;;0,0;;
26.01.2019;09:00;29,368; ;6,400;;6,510;;60,379;;0,0927;E;5,09;;1000,1;;266,9;;3,94;;100,0;;56;;2,4;;0,0;;
26.01.2019;10:00;27,240; ;7,980;;8,162;;57,828;;-0,1555;E;4,97;;1000,3;;265,3;;3,40;;100,0;;60;;14,5;;0,0;;
26.01.2019;11:00;25,029; ;5,788;;6,033;;60,741;;0,0412;E;5,23;;1000,4;;265,5;;3,37;;100,0;;60;;42,2;;0,1;;
26.01.2019;12:00;22,923; ;7,159;;7,494;;59,420;;-0,3813;E;5,63;;1000,3;;258,1;;4,06;;100,0;;60;;40,8;;0,1;;
26.01.2019;13:00;20,739; ;9,472;;10,044;;56,187;;0,1417;E;5,92;;999,9;;245,7;;5,23;;100,0;;43;;49,2;;0,2;;
26.01.2019;14:00;18,001; ;9,104;;9,645;;56,568;;-0,2952;E;5,12;;999,3;;236,6;;4,98;;100,0;;45;;44,0;;0,2;;
26.01.2019;15:00;15,048; ;8,711;;9,087;;59,138;;-0,5266;E;4,64;;998,7;;233,6;;4,68;;100,0;;20;;33,1;;0,1;;
26.01.2019;16:00;12,451; ;8,540;;8,836;;59,863;;-0,1440;E;4,45;;998,1;;232,0;;5,11;;100,0;;0;;26,4;;0,1;;
26.01.2019;17:00;10,290; ;7,261;;7,402;;58,413;;-0,3169;E;4,24;;997,5;;223,2;;5,03;;100,0;;0;;9,2;;0,0;;
26.01.2019;18:00;8,482; ;9,104;;9,239;;54,051;;-0,2601;E;3,81;;996,7;;209,6;;5,02;;100,0;;4;;0,4;;0,0;;
26.01.2019;19:00;7,256; ;11,378;;11,491;;53,149;;-0,2262;E;4,31;;995,6;;196,3;;5,58;;100,0;;0;;0,3;;0,0;;
26.01.2019;20:00;6,637; ;13,659;;13,827;;50,102;;-0,2953;E;4,60;;994,5;;192,5;;6,12;;100,0;;0;;0,5;;0,0;;
26.01.2019;21:00;6,147; ;13,047;;13,214;;53,172;;0,2219;E;4,61;;993,4;;193,9;;6,89;;100,0;;0;;0,3;;0,0;;
26.01.2019;22:00;5,920; ;10,672;;10,824;;54,676;;0,0533;E;4,63;;992,1;;189,1;;6,47;;100,0;;5;;0,2;;0,0;;
26.01.2019;23:00;6,001; ;9,558;;9,675;;55,484;;0,1557;E;4,55;;990,8;;178,5;;6,21;;100,0;;0;;0,3;;0,0;;
27.01.2019;00:00;6,308; ;;*;;*;;*;;*;4,73;;989,7;;179,2;;6,52;;100,0;;1;;0,2;;0,0;;
27.01.2019;01:00;6,584; ;8,736;;8,855;;53,135;;-0,8412;E;4,88;;988,4;;178,1;;6,37;;100,0;;4;;0,3;;0,0;;
27.01.2019;02:00;6,777; ;7,286;;7,419;;56,752;;-1,3521;E;5,05;;987,1;;176,3;;6,74;;100,0;;0;;0,2;;0,0;;
27.01.2019;03:00;6,903; ;5,893;;5,996;;60,606;;-0,9853;E;5,06;;985,8;;175,9;;6,85;;100,0;;6;;0,3;;0,0;;
27.01.2019;04:00;6,974; ;5,299;;5,369;;62,791;;-0,7866;E;4,98;;984,6;;180,9;;7,40;;100,0;;0;;0,4;;0,0;;
27.01.2019;05:00;7,100; ;5,732;;5,810;;60,940;;-0,5882;E;4,83;;983,5;;180,6;;6,81;;100,0;;0;;0,3;;0,0;;
27.01.2019;06:00;7,318; ;5,191;;5,267;;59,967;;-0,9225;E;4,88;;982,7;;177,7;;6,41;;100,0;;0;;0,5;;0,0;;
27.01.2019;07:00;7,459; ;5,009;;5,068;;58,988;;-0,9581;E;4,94;;981,9;;177,9;;5,85;;100,0;;8;;0,1;;0,0;;
27.01.2019;08:00;7,558; ;4,917;;4,953;;59,604;;-0,5505;E;5,04;;981,4;;176,7;;5,80;;100,0;;1;;0,1;;0,0;;
27.01.2019;09:00;7,676; ;4,823;;4,881;;59,888;;-0,8747;E;5,11;;980,9;;180,2;;5,76;;100,0;;19;;2,5;;0,0;;
27.01.2019;10:00;7,773; ;5,281;;5,393;;60,301;;-0,4015;E;5,14;;980,6;;185,0;;5,01;;100,0;;10;;15,2;;0,1;;
27.01.2019;11:00;7,868; ;5,939;;6,183;;61,202;;-0,8280;E;5,43;;980,4;;192,0;;5,39;;100,0;;11;;36,4;;0,2;;
27.01.2019;12:00;7,793; ;5,410;;5,848;;63,309;;-0,9943;E;5,65;;980,3;;203,2;;6,01;;100,0;;0;;93,1;;0,3;;
27.01.2019;13:00;7,541; ;6,737;;7,355;;61,832;;-0,5882;E;5,17;;980,1;;211,7;;4,81;;100,0;;0;;96,9;;0,3;;
27.01.2019;14:00;7,313; ;6,566;;7,165;;62,695;;-0,5894;E;5,07;;979,8;;213,7;;4,47;;100,0;;14;;112,7;;0,5;;
27.01.2019;15:00;7,280; ;8,560;;9,318;;51,352;;-0,3392;E;5,38;;980,0;;251,9;;3,44;;100,0;;4;;88,3;;0,3;;
27.01.2019;16:00;7,339; ;8,795;;9,407;;53,718;;-0,5549;E;5,30;;980,5;;265,5;;3,19;;99,4;;6;;57,6;;0,2;;
27.01.2019;17:00;7,496; ;5,338;;5,448;;71,011;;-0,7617;E;4,87;;981,0;;257,8;;3,39;;96,0;;0;;17,3;;0,1;;
27.01.2019;18:00;7,702; ;4,932;;4,923;;71,625;;-0,1977;E;4,28;;981,6;;238,0;;3,60;;93,7;;0;;0,4;;0,0;;
27.01.2019;19:00;7,738; ;5,905;;5,898;;68,748;;-0,6049;E;3,12;;982,0;;229,2;;3,81;;98,2;;0;;0,0;;0,0;;
27.01.2019;20:00;7,555; ;4,201;;4,213;;61,562;;-0,4935;E;2,94;;982,3;;218,7;;4,72;;98,2;;0;;0,0;;0,0;;
27.01.2019;21:00;7,384; ;6,305;;6,348;;55,499;;-0,7289;E;2,95;;982,3;;196,7;;5,01;;96,9;;0;;0,0;;0,0;;
27.01.2019;22:00;7,268; ;6,639;;6,696;;53,098;;-0,6192;E;2,67;;982,3;;182,0;;4,79;;97,8;;0;;0,0;;0,0;;
27.01.2019;23:00;7,147; ;7,193;;7,256;;54,342;;-0,3592;E;2,84;;982,2;;177,7;;4,82;;97,0;;0;;0,0;;0,0;;
28.01.2019;00:00;6,896; ;6,459;;6,521;;54,844;;-0,7419;E;3,33;;982,1;;167,9;;5,07;;96,3;;0;;0,0;;0,0;;
28.01.2019;01:00;6,634; ;;*;;*;;*;;*;3,19;;982,3;;166,9;;5,42;;98,7;;0;;0,0;;0,0;;
28.01.2019;02:00;6,495; ;6,335;;6,442;;53,367;;-1,6633;E;3,09;;982,5;;155,1;;5,40;;99,0;;0;;0,0;;0,0;;
28.01.2019;03:00;6,483; ;7,016;;7,095;;50,001;;-1,0353;E;3,03;;982,8;;150,3;;3,97;;99,1;;0;;0,0;;0,0;;
28.01.2019;04:00;6,524; ;7,175;;7,226;;48,629;;-0,6138;E;2,97;;983,0;;142,1;;3,03;;100,0;;3;;0,0;;0,0;;
28.01.2019;05:00;6,548; ;6,155;;6,227;;47,979;;-1,2456;E;2,98;;983,5;;131,2;;1,75;;100,0;;0;;0,0;;0,0;;
28.01.2019;06:00;6,655; ;5,425;;5,471;;43,806;;-1,0179;E;2,91;;984,1;;75,1;;1,23;;100,0;;0;;0,0;;0,0;;
28.01.2019;07:00;7,361; ;6,310;;6,331;;42,200;;-0,6911;E;2,71;;984,5;;51,6;;1,53;;100,0;;0;;0,0;;0,0;;
28.01.2019;08:00;8,014; ;5,996;;6,029;;41,942;;-1,0791;E;2,62;;985,4;;22,2;;1,07;;100,0;;0;;0,0;;0,0;;
28.01.2019;09:00;8,639; ;5,574;;5,657;;42,238;;-0,6949;E;2,74;;986,4;;341,7;;1,47;;100,0;;0;;3,4;;0,0;;
28.01.2019;10:00;9,216; ;6,676;;7,176;;42,361;;-0,9858;E;3,19;;987,2;;334,4;;1,85;;100,0;;0;;46,8;;0,1;;
28.01.2019;11:00;9,426; ;8,255;;9,112;;41,277;;-0,8613;E;3,82;;988,2;;334,2;;4,73;;100,0;;15;;61,5;;0,1;;
28.01.2019;12:00;9,502; ;6,376;;7,276;;29,985;;-1,4100;E;3,47;;989,5;;349,1;;8,79;;97,1;;44;;66,1;;0,2;;
28.01.2019;13:00;9,623; ;6,536;;7,265;;40,034;;-0,9221;E;3,14;;990,7;;346,6;;9,96;;94,6;;47;;61,1;;0,3;;
28.01.2019;14:00;9,765; ;4,874;;5,234;;53,484;;-1,3516;E;2,74;;992,0;;340,5;;11,18;;94,4;;59;;77,2;;0,3;;
28.01.2019;15:00;9,898; ;4,222;;4,484;;53,029;;-1,0231;E;2,39;;993,3;;337,6;;10,44;;95,8;;56;;73,0;;0,2;;
28.01.2019;16:00;10,025; ;3,519;;3,610;;57,131;;-1,6919;E;2,48;;994,4;;337,8;;9,41;;92,6;;15;;31,7;;0,1;;
28.01.2019;17:00;10,105; ;2,527;;2,524;;69,415;;-1,4423;E;3,18;;995,6;;334,0;;9,07;;80,3;;0;;9,9;;0,0;;
28.01.2019;18:00;10,150; ;2,653;;2,658;;71,691;;-1,5130;E;3,30;;996,6;;340,4;;9,32;;74,8;;0;;0,2;;0,0;;
28.01.2019;19:00;10,327; ;3,185;;3,199;;71,362;;-1,6766;E;3,55;;997,4;;332,9;;7,64;;75,5;;0;;0,0;;0,0;;
28.01.2019;20:00;10,685; ;4,041;;4,072;;70,591;;-1,3145;E;3,76;;998,2;;335,6;;6,22;;78,4;;0;;0,0;;0,0;;
28.01.2019;21:00;11,154; ;3,267;;3,301;;73,093;;-1,7368;E;3,80;;998,9;;328,4;;5,04;;78,4;;0;;0,0;;0,0;;
28.01.2019;22:00;11,681; ;3,657;;3,698;;75,028;;-1,4808;E;3,45;;999,6;;316,6;;4,89;;87,4;;0;;0,0;;0,0;;
28.01.2019;23:00;12,169; ;3,131;;3,144;;75,488;;-1,6060;E;2,62;;1000,0;;319,7;;4,27;;92,3;;10;;0,0;;0,0;;
29.01.2019;00:00;13,130; ;3,759;;3,756;;75,586;;-1,5638;E;2,88;;1000,4;;306,1;;2,96;;91,3;;0;;0,0;;0,0;;
29.01.2019;01:00;14,041; ;4,045;;4,054;;80,228;;-1,2094;E;2,83;;1001,0;;292,0;;2,97;;90,3;;0;;0,0;;0,0;;
29.01.2019;02:00;14,551; ;;*;;*;;*;;*;1,72;;1001,3;;319,2;;3,75;;95,5;;16;;0,0;;0,0;;
29.01.2019;03:00;15,446; ;2,115;;2,130;;80,709;;-0,5279;E;1,50;;1001,5;;261,6;;2,29;;97,2;;0;;0,0;;0,0;;
29.01.2019;04:00;16,320; ;4,264;;4,264;;79,235;;-0,7394;E;2,67;;1001,8;;280,5;;2,86;;93,6;;0;;0,0;;0,0;;
29.01.2019;05:00;16,927; ;2,721;;2,706;;80,333;;-0,2862;E;2,64;;1002,1;;276,4;;3,30;;92,8;;0;;0,0;;0,0;;
29.01.2019;06:00;17,207; ;5,220;;5,243;;76,553;;-0,3724;E;2,32;;1002,1;;252,8;;3,32;;93,0;;0;;0,0;;0,0;;
29.01.2019;07:00;16,726; ;3,293;;3,289;;79,314;;-0,5772;E;2,05;;1002,0;;230,4;;3,59;;90,5;;0;;0,0;;0,0;;
29.01.2019;08:00;16,200; ;4,138;;4,137;;76,292;;-0,7285;E;1,79;;1002,0;;224,8;;4,08;;96,9;;0;;0,0;;0,0;;
29.01.2019;09:00;15,616; ;4,319;;4,363;;77,245;;-0,4136;E;1,42;;1002,2;;231,2;;4,52;;98,1;;15;;4,5;;0,0;;
29.01.2019;10:00;15,128; ;6,781;;7,335;;70,167;;-1,0360;E;1,50;;1002,2;;214,5;;4,22;;98,8;;0;;80,8;;0,2;;
29.01.2019;11:00;15,043; ;13,802;;17,194;;57,680;;-0,2421;E;1,71;;1001,9;;203,6;;5,21;;98,0;;0;;211,8;;0,4;;
29.01.2019;12:00;15,145; ;14,349;;18,163;;58,128;;0,3720;E;2,61;;1001,5;;210,2;;6,36;;93,8;;0;;234,5;;0,6;;
29.01.2019;13:00;15,229; ;12,429;;15,985;;58,270;;0,4217;E;3,03;;1001,0;;207,7;;7,28;;90,6;;0;;280,4;;0,6;;
29.01.2019;14:00;15,371; ;15,790;;20,341;;53,409;;0,2822;E;3,24;;1000,5;;205,6;;7,71;;87,7;;0;;232,3;;0,6;;
29.01.2019;15:00;15,577; ;19,984;;24,767;;46,956;;-0,1394;E;3,08;;1000,2;;202,7;;7,30;;88,5;;0;;156,7;;0,4;;
29.01.2019;16:00;15,775; ;21,105;;24,708;;45,632;;0,1769;E;3,19;;999,8;;197,1;;5,92;;87,2;;0;;120,9;;0,3;;
29.01.2019;17:00;15,998; ;20,818;;21,964;;46,370;;-0,0402;E;2,94;;999,4;;194,5;;5,36;;85,1;;0;;27,2;;0,1;;
29.01.2019;18:00;16,165; ;20,907;;21,159;;44,178;;0,1171;E;2,08;;999,2;;175,9;;4,61;;85,7;;0;;0,1;;0,0;;
29.01.2019;19:00;16,241; ;20,442;;20,651;;44,826;;-0,0439;E;1,45;;999,0;;176,1;;4,51;;83,6;;0;;0,0;;0,0;;
29.01.2019;20:00;16,278; ;22,425;;22,646;;39,486;;-0,1321;E;1,09;;998,8;;166,5;;3,86;;86,1;;0;;0,0;;0,0;;
29.01.2019;21:00;16,234; ;17,068;;17,271;;45,085;;-0,0478;E;0,86;;998,5;;158,8;;4,34;;85,1;;0;;0,0;;0,0;;
29.01.2019;22:00;16,274; ;20,422;;20,708;;38,167;;-0,0766;E;0,06;;998,3;;142,2;;3,58;;87,9;;0;;0,0;;0,0;;
29.01.2019;23:00;16,528; ;20,213;;20,503;;36,048;;0,2569;E;-0,09;;998,1;;141,5;;3,78;;89,8;;0;;0,0;;0,0;;
30.01.2019;00:00;16,363; ;24,043;;24,389;;31,516;;0,3526;E;0,19;;997,6;;151,4;;4,00;;88,9;;0;;0,0;;0,0;;
30.01.2019;01:00;16,393; ;23,625;;23,957;;27,847;;0,1303;E;-0,29;;997,1;;135,5;;3,64;;92,0;;0;;0,0;;0,0;;
