Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesland;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
29.01.2019;03:00;6,708; ;;*;;*;;*;1,11;;1002,3;;271,0;;0,82;;92,9;;5;;0,0;;
29.01.2019;04:00;6,971; ;10,065;;10,653;;67,202;;1,13;;1002,8;;284,9;;1,46;;96,3;;0;;0,0;;
29.01.2019;05:00;7,181; ;8,257;;8,863;;69,652;;1,25;;1002,9;;280,5;;1,20;;96,8;;0;;0,0;;
29.01.2019;06:00;7,426; ;15,672;;16,715;;62,385;;1,11;;1003,0;;261,6;;0,70;;96,6;;0;;0,0;;
29.01.2019;07:00;7,641; ;27,229;;32,525;;48,243;;0,81;;1003,1;;252,8;;1,00;;97,6;;0;;0,0;;
29.01.2019;08:00;7,664; ;32,577;;44,409;;44,334;;1,12;;1003,0;;238,7;;2,19;;96,0;;0;;0,0;;
29.01.2019;09:00;7,638; ;51,135;;75,756;;26,053;;0,76;;1003,1;;231,3;;2,76;;97,7;;0;;8,6;;
29.01.2019;10:00;7,655; ;42,488;;63,640;;32,829;;0,94;;1003,0;;232,9;;2,88;;97,6;;0;;62,4;;
29.01.2019;11:00;7,598; ;35,008;;58,621;;38,952;;1,68;;1002,9;;231,8;;3,40;;94,9;;0;;188,4;;
29.01.2019;12:00;7,772; ;35,344;;60,722;;38,431;;2,58;;1002,5;;229,3;;3,87;;90,4;;0;;261,0;;
29.01.2019;13:00;8,117; ;33,907;;60,325;;36,966;;2,97;;1002,0;;223,7;;4,25;;87,9;;0;;263,8;;
29.01.2019;14:00;8,582; ;36,660;;71,565;;30,399;;3,11;;1001,6;;223,4;;4,21;;87,1;;0;;215,3;;
29.01.2019;15:00;9,120; ;40,596;;71,039;;29,065;;3,67;;1001,1;;224,5;;4,05;;83,0;;0;;212,0;;
29.01.2019;16:00;9,601; ;44,397;;71,765;;26,413;;3,89;;1000,5;;220,6;;3,62;;78,2;;0;;147,7;;
29.01.2019;17:00;9,999; ;45,479;;63,814;;28,870;;2,92;;1000,2;;215,7;;3,20;;77,0;;0;;26,4;;
29.01.2019;18:00;10,450; ;40,639;;51,372;;27,870;;2,05;;999,9;;201,2;;2,80;;81,8;;0;;0,1;;
29.01.2019;19:00;10,824; ;38,583;;50,914;;29,776;;1,41;;999,6;;181,5;;2,49;;82,6;;0;;0,0;;
29.01.2019;20:00;11,289; ;26,638;;29,067;;35,987;;0,80;;999,2;;169,3;;1,90;;84,7;;0;;0,0;;
29.01.2019;21:00;11,826; ;32,821;;36,130;;27,672;;0,10;;999,0;;155,4;;1,99;;86,8;;0;;0,0;;
29.01.2019;22:00;12,443; ;22,142;;22,930;;35,015;;-0,08;;998,8;;156,8;;2,24;;88,4;;0;;0,0;;
29.01.2019;23:00;13,311; ;26,448;;27,706;;27,169;;-0,23;;998,5;;157,3;;2,18;;91,2;;0;;0,0;;
30.01.2019;00:00;13,982; ;25,458;;26,384;;26,016;;-0,29;;997,9;;153,2;;2,00;;92,3;;0;;0,0;;
30.01.2019;01:00;14,567; ;21,705;;22,354;;30,748;;-0,16;;997,4;;148,8;;2,57;;91,9;;0;;0,0;;
30.01.2019;02:00;15,018; ;19,347;;20,065;;32,383;;-0,11;;996,7;;144,6;;3,13;;92,3;;0;;0,0;;
30.01.2019;03:00;15,216; ;15,726;;16,319;;37,046;;-0,16;;996,3;;143,0;;3,78;;90,6;;0;;0,0;;
30.01.2019;04:00;15,342; ;;*;;*;;*;-0,33;;996,0;;141,2;;3,41;;90,1;;0;;0,0;;
30.01.2019;05:00;15,694; ;18,165;;19,165;;29,237;;-0,80;;995,7;;136,8;;3,51;;93,2;;0;;0,0;;
30.01.2019;06:00;16,111; ;16,752;;17,619;;28,606;;-0,86;;995,2;;137,5;;3,72;;94,8;;0;;0,0;;
30.01.2019;07:00;16,478; ;16,299;;17,455;;30,521;;-0,71;;994,9;;138,2;;4,13;;94,2;;0;;0,0;;
30.01.2019;08:00;16,747; ;17,098;;18,769;;33,174;;-0,46;;994,7;;138,6;;3,99;;92,2;;0;;0,0;;
30.01.2019;09:00;16,926; ;18,352;;20,200;;34,959;;-0,29;;994,5;;136,5;;4,17;;89,5;;0;;4,2;;
30.01.2019;10:00;17,023; ;16,271;;18,057;;40,193;;0,04;;994,3;;132,6;;3,64;;86,8;;0;;37,3;;
30.01.2019;11:00;17,096; ;19,518;;23,512;;38,436;;0,43;;994,2;;133,8;;3,49;;83,6;;0;;98,3;;
30.01.2019;12:00;17,167; ;18,339;;23,313;;37,784;;0,67;;994,3;;134,0;;3,80;;82,9;;0;;148,2;;
30.01.2019;13:00;17,148; ;15,705;;21,236;;41,707;;1,19;;993,9;;136,8;;4,25;;80,5;;0;;239,5;;
30.01.2019;14:00;17,024; ;17,601;;23,345;;41,405;;1,65;;993,5;;140,5;;4,31;;77,3;;0;;175,1;;
30.01.2019;15:00;16,897; ;21,423;;25,875;;36,049;;1,43;;993,4;;139,3;;3,44;;78,7;;0;;86,6;;
30.01.2019;16:00;16,762; ;22,751;;26,462;;33,462;;1,14;;993,3;;139,8;;3,52;;79,8;;0;;47,2;;
30.01.2019;17:00;16,695; ;23,840;;26,173;;30,602;;0,93;;993,4;;136,8;;2,74;;82,0;;0;;18,9;;
30.01.2019;18:00;16,515; ;26,174;;28,301;;27,151;;0,45;;993,6;;140,6;;2,83;;88,3;;4;;0,5;;
30.01.2019;19:00;16,444; ;26,698;;28,630;;25,067;;-0,31;;993,8;;139,4;;2,29;;98,4;;54;;0,1;;
30.01.2019;20:00;16,417; ;26,231;;27,955;;24,253;;-0,42;;993,8;;128,8;;1,23;;100,0;;55;;0,1;;
30.01.2019;21:00;16,406; ;29,979;;33,057;;18,243;;-0,41;;993,6;;117,2;;0,67;;100,0;;60;;0,3;;
30.01.2019;22:00;16,399; ;27,835;;30,830;;19,875;;-0,44;;993,6;;118,7;;0,86;;100,0;;60;;0,4;;
30.01.2019;23:00;16,219; ;24,358;;25,337;;22,711;;-0,57;;993,6;;140,7;;1,50;;100,0;;36;;0,4;;
31.01.2019;00:00;16,224; ;27,931;;30,681;;16,845;;-0,57;;993,7;;164,5;;1,50;;100,0;;44;;0,4;;
31.01.2019;01:00;16,497; ;32,285;;42,014;;13,523;;-0,53;;993,8;;214,7;;2,28;;100,0;;0;;0,4;;
31.01.2019;02:00;16,888; ;35,985;;54,525;;10,551;;-0,60;;993,7;;220,6;;1,82;;100,0;;0;;0,4;;
31.01.2019;03:00;17,473; ;30,367;;39,327;;14,648;;-1,04;;993,9;;204,5;;2,27;;100,0;;0;;0,5;;
31.01.2019;04:00;18,112; ;34,273;;43,668;;9,450;;-1,64;;994,1;;210,2;;2,13;;100,0;;0;;0,5;;
31.01.2019;05:00;19,112; ;;*;;*;;*;-0,96;;994,2;;208,2;;1,82;;100,0;;0;;0,3;;
31.01.2019;06:00;19,840; ;40,493;;59,104;;4,390;;-0,54;;994,2;;197,2;;1,97;;100,0;;0;;0,4;;
31.01.2019;07:00;20,540; ;38,743;;53,639;;5,920;;-0,49;;994,4;;204,6;;2,35;;100,0;;0;;0,3;;
31.01.2019;08:00;21,204; ;39,362;;63,234;;12,880;;-0,68;;994,7;;211,9;;2,91;;100,0;;0;;0,4;;
31.01.2019;09:00;21,815; ;36,306;;52,867;;19,909;;-0,45;;995,3;;210,1;;3,03;;100,0;;0;;3,2;;
31.01.2019;10:00;22,135; ;28,262;;38,122;;37,243;;0,16;;995,5;;199,7;;3,00;;100,0;;0;;21,4;;
31.01.2019;11:00;22,144; ;24,380;;33,573;;46,455;;0,53;;995,9;;205,7;;3,42;;98,7;;0;;33,4;;
31.01.2019;12:00;22,338; ;23,028;;29,515;;44,305;;0,20;;996,4;;197,5;;3,94;;97,8;;0;;45,2;;
31.01.2019;13:00;22,960; ;24,655;;40,043;;38,036;;0,13;;996,5;;194,2;;3,65;;97,3;;0;;66,2;;
31.01.2019;14:00;23,694; ;24,348;;35,797;;36,329;;-0,13;;996,7;;191,1;;3,41;;97,0;;0;;63,3;;
31.01.2019;15:00;24,381; ;28,492;;41,561;;34,301;;-0,06;;996,7;;178,3;;2,98;;96,8;;0;;54,1;;
31.01.2019;16:00;25,001; ;32,691;;44,189;;31,999;;0,03;;996,6;;172,9;;2,60;;96,4;;0;;52,6;;
31.01.2019;17:00;25,677; ;40,934;;56,600;;25,724;;-0,21;;996,7;;181,9;;1,65;;96,6;;0;;28,7;;
31.01.2019;18:00;26,555; ;54,539;;70,595;;7,380;;-0,83;;996,7;;137,4;;1,22;;98,6;;0;;0,9;;
31.01.2019;19:00;27,309; ;38,852;;42,964;;17,502;;-1,06;;996,6;;125,6;;1,41;;100,0;;0;;0,0;;
31.01.2019;20:00;27,817; ;35,109;;38,215;;19,497;;-0,29;;996,3;;126,7;;1,71;;99,4;;0;;0,0;;
31.01.2019;21:00;28,122; ;35,841;;39,701;;18,593;;-0,37;;996,1;;115,0;;1,40;;98,0;;0;;0,0;;
31.01.2019;22:00;27,910; ;26,858;;28,786;;29,585;;-0,08;;995,7;;126,0;;2,21;;93,4;;0;;0,0;;
31.01.2019;23:00;27,488; ;24,175;;25,787;;31,604;;-0,32;;995,4;;126,0;;2,11;;91,6;;0;;0,0;;
01.02.2019;00:00;26,818; ;23,179;;24,587;;32,839;;-0,15;;995,0;;126,1;;2,37;;89,9;;0;;0,0;;
01.02.2019;01:00;25,976; ;24,702;;26,265;;32,213;;-0,48;;994,4;;124,1;;2,60;;89,0;;0;;0,0;;
01.02.2019;02:00;25,165; ;20,897;;22,384;;34,525;;-1,38;;994,1;;123,7;;2,67;;90,4;;0;;0,0;;
01.02.2019;03:00;24,341; ;19,936;;21,723;;36,323;;-1,64;;993,5;;108,4;;2,05;;90,1;;0;;0,0;;
01.02.2019;04:00;23,463; ;18,442;;20,113;;36,826;;-2,03;;993,2;;104,9;;1,94;;90,1;;0;;0,0;;
01.02.2019;05:00;22,113; ;17,381;;19,126;;38,343;;-1,87;;992,7;;112,6;;2,32;;88,9;;0;;0,0;;
01.02.2019;06:00;21,008; ;18,654;;20,524;;36,539;;-1,54;;992,1;;112,3;;2,40;;87,6;;0;;0,0;;
01.02.2019;07:00;20,057; ;18,790;;20,873;;35,331;;-1,39;;991,4;;105,0;;2,37;;88,2;;0;;0,0;;
01.02.2019;08:00;19,507; ;18,916;;21,354;;34,477;;-1,03;;991,1;;112,5;;2,56;;87,9;;0;;0,0;;
01.02.2019;09:00;19,200; ;21,016;;24,213;;30,604;;-0,71;;991,3;;118,4;;2,54;;87,3;;0;;2,2;;
01.02.2019;10:00;19,528; ;19,911;;24,695;;28,103;;-0,93;;991,9;;126,1;;3,31;;91,6;;12;;33,7;;
01.02.2019;11:00;20,547; ;20,635;;28,142;;25,523;;-1,00;;991,7;;105,7;;2,05;;98,6;;59;;65,5;;
01.02.2019;12:00;21,529; ;21,741;;29,945;;24,676;;-0,70;;991,4;;110,5;;2,33;;99,0;;23;;86,8;;
01.02.2019;13:00;22,247; ;20,804;;30,239;;24,794;;-0,32;;991,2;;120,6;;2,78;;96,9;;6;;106,0;;
01.02.2019;14:00;22,939; ;21,866;;28,639;;21,961;;-0,17;;991,4;;128,3;;3,41;;93,8;;0;;33,7;;
01.02.2019;15:00;23,621; ;23,575;;30,739;;19,100;;-0,02;;991,5;;124,7;;2,37;;93,6;;0;;32,4;;
01.02.2019;16:00;24,325; ;25,024;;33,197;;18,017;;0,21;;991,6;;124,2;;2,26;;93,5;;0;;39,8;;
01.02.2019;17:00;24,839; ;27,257;;33,316;;16,221;;0,29;;991,9;;125,8;;2,31;;93,7;;0;;12,4;;
01.02.2019;18:00;25,068; ;27,553;;30,804;;14,852;;0,26;;992,2;;125,8;;2,41;;94,7;;0;;0,4;;
01.02.2019;19:00;25,376; ;28,516;;32,281;;14,381;;0,25;;992,1;;122,5;;2,06;;96,6;;2;;0,0;;
01.02.2019;20:00;25,756; ;28,787;;32,353;;13,229;;0,33;;992,3;;120,7;;1,97;;96,8;;0;;0,0;;
01.02.2019;21:00;26,282; ;29,689;;33,870;;10,991;;0,37;;992,9;;116,6;;1,62;;97,0;;6;;0,3;;
01.02.2019;22:00;27,171; ;34,028;;39,793;;6,161;;0,45;;993,6;;115,2;;1,15;;97,0;;14;;0,1;;
01.02.2019;23:00;28,304; ;;*;;*;;*;0,41;;993,6;;103,3;;1,11;;97,9;;0;;0,0;;
02.02.2019;00:00;29,525; ;30,208;;34,161;;7,202;;0,47;;993,7;;96,2;;0,95;;97,4;;0;;0,0;;
02.02.2019;01:00;30,819; ;25,573;;28,502;;8,148;;0,41;;994,0;;82,6;;0,88;;97,8;;0;;0,0;;
02.02.2019;02:00;32,195; ;23,049;;25,519;;9,818;;0,53;;994,6;;101,8;;1,13;;97,5;;0;;0,1;;
02.02.2019;03:00;33,563; ;24,430;;27,973;;8,488;;0,54;;994,7;;106,5;;1,19;;97,4;;0;;0,0;;
02.02.2019;04:00;34,919; ;24,308;;27,474;;8,034;;0,42;;994,9;;92,7;;0,87;;97,3;;0;;0,0;;
02.02.2019;05:00;36,416; ;22,844;;25,486;;8,928;;0,17;;995,1;;74,1;;1,00;;97,5;;0;;0,0;;
02.02.2019;06:00;37,869; ;25,209;;28,379;;7,600;;0,09;;995,5;;71,3;;0,74;;97,1;;0;;0,0;;
02.02.2019;07:00;39,241; ;33,590;;41,410;;1,983;E;-0,01;;996,0;;42,4;;1,29;;97,3;;0;;0,0;;
02.02.2019;08:00;40,383; ;35,117;;42,926;;1,172;E;-0,09;;996,4;;45,9;;1,23;;97,7;;0;;0,0;;
02.02.2019;09:00;41,499; ;30,998;;41,216;;3,834;E;-0,06;;997,1;;44,2;;1,32;;98,0;;0;;6,9;;
02.02.2019;10:00;42,435; ;25,249;;38,277;;8,261;;0,11;;998,1;;43,2;;1,54;;97,6;;0;;33,7;;
02.02.2019;11:00;43,093; ;21,985;;34,938;;13,379;;0,58;;998,7;;47,0;;1,13;;95,3;;0;;72,5;;
02.02.2019;12:00;43,538; ;20,412;;31,372;;16,340;;1,04;;999,4;;55,4;;0,93;;92,8;;0;;83,6;;
02.02.2019;13:00;43,927; ;19,138;;28,342;;19,376;;1,27;;999,9;;35,1;;1,31;;92,1;;0;;101,0;;
02.02.2019;14:00;44,440; ;17,802;;25,659;;23,174;;1,61;;1000,3;;32,0;;1,80;;92,4;;0;;117,7;;
02.02.2019;15:00;44,915; ;18,903;;26,122;;24,714;;1,92;;1001,1;;25,9;;1,89;;92,3;;0;;99,9;;
02.02.2019;16:00;45,490; ;22,328;;30,807;;23,809;;2,13;;1001,7;;11,5;;1,59;;91,9;;0;;63,5;;
02.02.2019;17:00;46,156; ;27,353;;35,441;;21,414;;2,14;;1002,5;;354,9;;1,36;;92,1;;0;;13,3;;
02.02.2019;18:00;46,712; ;29,274;;38,966;;24,212;;1,99;;1003,4;;353,0;;1,41;;93,8;;11;;0,3;;
02.02.2019;19:00;47,025; ;27,734;;33,635;;26,680;;1,84;;1004,4;;345,0;;1,37;;94,9;;0;;0,0;;
02.02.2019;20:00;47,340; ;25,636;;32,381;;22,490;;1,66;;1005,4;;336,5;;1,39;;95,8;;0;;0,0;;
02.02.2019;21:00;47,750; ;26,335;;31,890;;22,379;;1,81;;1006,3;;330,7;;1,27;;95,0;;0;;0,0;;
02.02.2019;22:00;48,296; ;22,944;;25,421;;26,889;;1,91;;1007,3;;314,2;;0,84;;95,2;;0;;0,0;;
02.02.2019;23:00;48,652; ;19,417;;22,328;;32,688;;2,10;;1007,9;;314,0;;0,84;;95,0;;0;;0,0;;
03.02.2019;00:00;48,824; ;;*;;*;;*;2,05;;1008,4;;326,2;;1,04;;94,3;;0;;0,0;;
03.02.2019;01:00;48,495; ;21,447;;24,504;;35,829;;1,88;;1009,4;;325,7;;0,86;;91,5;;0;;0,0;;
03.02.2019;02:00;48,000; ;14,599;;15,945;;41,853;;1,51;;1010,5;;308,2;;0,86;;93,7;;0;;0,0;;
03.02.2019;03:00;47,471; ;11,593;;12,988;;46,415;;1,85;;1011,1;;317,2;;1,36;;94,9;;12;;0,1;;
03.02.2019;04:00;46,312; ;13,420;;16,018;;45,115;;1,82;;1011,8;;343,4;;1,77;;96,2;;4;;0,0;;
03.02.2019;05:00;44,853; ;15,249;;16,963;;40,979;;1,42;;1012,6;;324,9;;1,08;;96,0;;0;;0,0;;
03.02.2019;06:00;43,222; ;10,225;;11,578;;50,426;;1,43;;1013,2;;357,9;;1,97;;94,7;;3;;0,0;;
03.02.2019;07:00;41,476; ;15,425;;17,517;;43,607;;1,64;;1014,0;;347,5;;1,27;;89,1;;0;;0,0;;
03.02.2019;08:00;39,781; ;13,357;;14,819;;42,140;;0,79;;1015,2;;326,1;;1,12;;91,3;;0;;0,0;;
03.02.2019;09:00;37,991; ;17,863;;20,245;;36,839;;0,90;;1016,3;;328,7;;1,11;;88,8;;0;;32,1;;
03.02.2019;10:00;36,063; ;11,339;;13,947;;46,415;;2,05;;1016,9;;329,8;;1,48;;88,4;;0;;117,5;;
03.02.2019;11:00;34,022; ;9,614;;12,876;;47,628;;3,16;;1017,1;;328,2;;1,44;;85,8;;0;;227,0;;
03.02.2019;12:00;32,012; ;8,269;;11,078;;53,676;;3,78;;1017,6;;328,7;;2,28;;87,7;;8;;279,0;;
03.02.2019;13:00;29,905; ;8,378;;11,590;;60,854;;5,24;;1018,0;;343,6;;2,22;;82,6;;0;;338,9;;
03.02.2019;14:00;27,601; ;7,908;;10,482;;69,106;;5,99;;1018,6;;342,9;;2,78;;74,9;;0;;325,1;;
03.02.2019;15:00;25,309; ;8,218;;10,765;;70,965;;6,18;;1019,2;;344,1;;2,82;;71,3;;0;;271,4;;
03.02.2019;16:00;23,043; ;8,856;;10,703;;69,166;;6,15;;1020,1;;325,7;;2,06;;75,3;;0;;178,6;;
03.02.2019;17:00;20,845; ;11,843;;14,309;;63,557;;4,94;;1020,7;;320,2;;1,53;;79,2;;0;;34,3;;
03.02.2019;18:00;18,882; ;17,043;;18,284;;58,125;;3,72;;1021,2;;295,8;;1,17;;81,1;;0;;1,0;;
03.02.2019;19:00;17,229; ;21,214;;22,715;;51,205;;2,90;;1021,7;;297,5;;0,75;;85,6;;0;;0,0;;
03.02.2019;20:00;15,587; ;19,223;;20,894;;51,303;;2,18;;1022,2;;270,7;;0,69;;87,7;;0;;0,0;;
03.02.2019;21:00;13,791; ;13,106;;14,371;;57,472;;2,16;;1022,7;;276,7;;0,86;;84,9;;0;;0,0;;
03.02.2019;22:00;11,906; ;13,364;;14,717;;58,813;;1,86;;1023,0;;268,2;;0,62;;81,5;;0;;0,0;;
03.02.2019;23:00;10,288; ;28,528;;31,864;;36,879;;0,91;;1023,1;;234,6;;1,42;;88,0;;0;;0,0;;
04.02.2019;00:00;8,879; ;44,994;;55,570;;19,697;;0,67;;1023,2;;235,9;;1,74;;91,5;;0;;0,0;;
04.02.2019;01:00;7,964; ;;*;;*;;*;0,76;;1023,2;;221,9;;2,26;;92,9;;0;;0,0;;
04.02.2019;02:00;7,135; ;31,756;;38,825;;30,325;;0,60;;1023,2;;222,5;;3,04;;95,0;;0;;0,0;;
04.02.2019;03:00;6,436; ;33,478;;43,490;;25,748;;0,84;;1023,2;;219,3;;3,28;;95,4;;0;;0,0;;
04.02.2019;04:00;6,407; ;27,598;;33,801;;30,964;;0,94;;1023,1;;222,7;;3,73;;93,9;;0;;0,0;;
04.02.2019;05:00;6,553; ;24,204;;30,000;;31,681;;0,81;;1022,8;;222,6;;3,95;;92,2;;0;;0,0;;
04.02.2019;06:00;6,909; ;31,499;;46,508;;21,612;;0,40;;1022,7;;217,0;;3,94;;93,2;;0;;0,0;;
04.02.2019;07:00;7,522; ;30,228;;42,568;;20,755;;0,16;;1022,7;;208,1;;3,02;;94,6;;0;;0,0;;
04.02.2019;08:00;8,239; ;36,232;;52,336;;16,325;;0,19;;1022,5;;208,0;;3,36;;95,5;;0;;0,0;;
04.02.2019;09:00;8,917; ;29,982;;40,079;;22,848;;0,36;;1022,3;;209,3;;4,05;;93,8;;0;;23,8;;
04.02.2019;10:00;9,675; ;30,359;;46,319;;24,379;;0,53;;1022,1;;208,9;;4,61;;90,9;;0;;52,6;;
04.02.2019;11:00;10,409; ;28,651;;42,946;;28,410;;1,06;;1021,8;;209,2;;4,89;;88,9;;0;;86,6;;
04.02.2019;12:00;11,094; ;30,368;;45,861;;28,113;;1,67;;1021,4;;209,0;;4,44;;86,8;;0;;103,6;;
04.02.2019;13:00;11,742; ;27,991;;41,350;;31,014;;2,18;;1021,0;;216,5;;4,58;;84,4;;0;;105,0;;
04.02.2019;14:00;12,234; ;29,779;;42,365;;31,598;;2,48;;1020,4;;212,6;;4,82;;82,7;;0;;77,9;;
04.02.2019;15:00;12,655; ;30,428;;40,892;;31,381;;2,65;;1019,9;;212,0;;4,81;;82,1;;0;;34,8;;
04.02.2019;16:00;12,976; ;33,925;;47,762;;29,070;;2,84;;1019,3;;213,1;;5,07;;82,1;;3;;33,6;;
04.02.2019;17:00;13,247; ;29,887;;38,768;;32,846;;2,30;;1019,0;;214,4;;5,42;;90,9;;43;;13,8;;
04.02.2019;18:00;13,405; ;25,595;;32,867;;39,428;;2,09;;1018,8;;218,2;;6,17;;95,2;;0;;0,5;;
04.02.2019;19:00;13,410; ;26,047;;34,142;;41,639;;2,02;;1018,9;;221,5;;6,10;;95,6;;0;;0,0;;
04.02.2019;20:00;13,420; ;21,547;;27,851;;44,423;;2,05;;1019,2;;222,2;;6,59;;97,5;;25;;0,2;;
04.02.2019;21:00;13,470; ;19,530;;23,531;;45,552;;2,03;;1019,3;;221,4;;5,90;;99,9;;60;;0,4;;
04.02.2019;22:00;13,517; ;19,103;;22,408;;46,351;;2,04;;1019,5;;224,0;;5,71;;100,0;;58;;0,4;;
04.02.2019;23:00;13,485; ;27,033;;32,782;;37,048;;2,12;;1019,6;;224,0;;5,36;;99,8;;37;;0,6;;
05.02.2019;00:00;13,509; ;26,856;;32,913;;34,464;;2,36;;1019,8;;228,5;;4,61;;99,9;;52;;0,4;;
05.02.2019;01:00;13,666; ;34,054;;43,739;;23,911;;2,72;;1020,4;;233,1;;4,82;;99,9;;8;;0,4;;
05.02.2019;02:00;14,011; ;;*;;*;;*;2,82;;1021,0;;233,9;;4,01;;100,0;;0;;0,4;;
05.02.2019;03:00;14,517; ;23,482;;29,737;;27,930;;2,95;;1021,3;;233,1;;3,90;;100,0;;0;;0,4;;
05.02.2019;04:00;15,197; ;22,845;;29,372;;26,664;;3,06;;1021,6;;234,9;;3,06;;100,0;;0;;0,4;;
05.02.2019;05:00;16,123; ;23,722;;29,595;;25,405;;3,21;;1021,6;;234,8;;2,98;;100,0;;0;;0,4;;
05.02.2019;06:00;16,873; ;20,463;;23,948;;31,015;;3,41;;1022,0;;238,6;;2,39;;100,0;;0;;0,4;;
05.02.2019;07:00;17,401; ;20,944;;25,227;;31,033;;3,47;;1022,5;;240,4;;2,21;;100,0;;0;;0,4;;
05.02.2019;08:00;17,656; ;28,595;;44,704;;26,813;;3,54;;1023,0;;239,9;;2,23;;100,0;;0;;0,5;;
05.02.2019;09:00;17,962; ;27,811;;35,291;;27,224;;3,62;;1023,7;;251,1;;1,28;;100,0;;0;;5,0;;
05.02.2019;10:00;18,075; ;29,706;;40,669;;24,921;;3,72;;1024,4;;245,8;;1,83;;100,0;;0;;23,2;;
05.02.2019;11:00;18,005; ;;*;;*;;*;;*;;*;;*;;*;;*;;*;;*;
05.02.2019;12:00;18,024; ;26,387;;35,949;;34,147;;4,66;;1025,1;;261,2;;1,50;;99,8;;0;;88,4;;
05.02.2019;13:00;18,009; ;24,640;;34,536;;38,627;;5,61;;1025,1;;259,7;;1,52;;95,2;;0;;165,1;;
05.02.2019;14:00;18,163; ;29,315;;48,745;;33,310;;6,15;;1025,3;;250,3;;1,91;;90,8;;0;;193,4;;
05.02.2019;15:00;18,345; ;28,544;;46,269;;34,283;;7,04;;1025,2;;250,3;;1,58;;86,1;;0;;214,0;;
05.02.2019;16:00;18,415; ;36,636;;60,345;;31,833;;6,47;;1025,3;;240,1;;1,80;;85,7;;0;;113,3;;
05.02.2019;17:00;18,914; ;47,078;;75,743;;14,485;;5,30;;1025,3;;227,0;;2,47;;93,5;;0;;35,9;;
05.02.2019;18:00;19,416; ;52,100;;80,565;;10,353;;4,93;;1025,3;;227,0;;2,31;;93,9;;0;;2,9;;
05.02.2019;19:00;20,083; ;46,975;;70,413;;11,198;;4,23;;1025,4;;224,2;;3,02;;97,3;;0;;0,0;;
05.02.2019;20:00;20,779; ;42,060;;58,901;;13,702;;4,08;;1025,4;;220,3;;2,61;;97,1;;0;;0,0;;
05.02.2019;21:00;21,558; ;36,885;;50,192;;13,930;;4,00;;1025,4;;213,6;;2,80;;97,6;;0;;0,0;;
05.02.2019;22:00;22,379; ;34,384;;45,966;;14,455;;3,85;;1025,6;;210,8;;2,63;;98,1;;0;;0,1;;
05.02.2019;23:00;23,171; ;26,169;;31,014;;26,634;;3,91;;1025,4;;195,8;;3,07;;95,7;;0;;0,0;;
06.02.2019;00:00;23,832; ;24,468;;28,724;;29,165;;3,83;;1025,2;;202,0;;3,06;;94,9;;0;;0,1;;
06.02.2019;01:00;24,425; ;22,756;;27,932;;29,875;;3,76;;1024,7;;198,8;;3,15;;96,1;;0;;0,2;;
06.02.2019;02:00;24,737; ;17,421;;21,575;;35,290;;3,64;;1024,0;;183,1;;2,83;;95,7;;0;;0,0;;
06.02.2019;03:00;24,873; ;;*;;*;;*;3,63;;1023,2;;180,5;;3,15;;95,4;;0;;0,0;;
06.02.2019;04:00;24,591; ;22,853;;29,712;;30,947;;4,05;;1022,0;;188,0;;3,94;;92,5;;0;;0,0;;
06.02.2019;05:00;23,767; ;27,508;;34,286;;28,767;;4,27;;1021,0;;194,5;;4,48;;88,3;;0;;0,0;;
06.02.2019;06:00;22,912; ;31,057;;35,802;;25,458;;4,03;;1020,5;;203,8;;4,73;;87,0;;0;;0,1;;
06.02.2019;07:00;22,114; ;36,660;;45,805;;19,358;;3,91;;1019,8;;205,6;;4,38;;87,2;;0;;0,3;;
06.02.2019;08:00;21,399; ;30,132;;38,635;;28,703;;4,11;;1019,4;;211,2;;4,17;;84,7;;0;;0,5;;
06.02.2019;09:00;20,652; ;27,517;;37,343;;30,435;;3,97;;1019,3;;213,0;;4,26;;85,6;;38;;5,3;;
06.02.2019;10:00;20,150; ;35,576;;51,135;;23,618;;3,44;;1019,5;;219,5;;4,12;;91,8;;53;;17,7;;
06.02.2019;11:00;19,874; ;38,014;;66,147;;20,331;;3,15;;1019,5;;221,9;;4,87;;98,1;;57;;31,1;;
06.02.2019;12:00;19,623; ;38,543;;67,208;;18,369;;3,38;;1019,5;;221,8;;4,17;;99,8;;53;;41,5;;
06.02.2019;13:00;19,348; ;37,234;;58,249;;19,865;;3,80;;1019,2;;224,8;;3,87;;100,0;;3;;55,6;;
06.02.2019;14:00;19,175; ;38,483;;60,231;;17,376;;4,30;;1018,9;;226,6;;3,95;;100,0;;0;;56,7;;
06.02.2019;15:00;19,087; ;43,381;;76,920;;11,793;;4,39;;1018,4;;222,1;;3,49;;100,0;;0;;48,9;;
06.02.2019;16:00;18,993; ;49,477;;89,886;;5,702;;4,66;;1018,2;;223,8;;3,12;;100,0;;0;;25,1;;
06.02.2019;17:00;18,499; ;49,184;;116,753;;5,536;;4,68;;1017,7;;217,2;;2,72;;100,0;;3;;11,9;;
06.02.2019;18:00;17,868; ;42,128;;67,392;;9,534;;4,61;;1017,5;;210,3;;2,81;;100,0;;29;;1,5;;
