Lufthygienisches ‹berwachungssystem Niedersachsen;
Braunschweig (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;Regendauer;;
19.02.2019;16:00;32,923; ;;*;;*;0,38856;E;;*;;*;;*;0;;
19.02.2019;17:00;32,064; ;34,061;;79,069;;0,33045;E;9,63;;1007,2;;59,1;;0;;
19.02.2019;18:00;30,526; ;39,901;;83,093;;0,30214;E;9,39;;1007,4;;57,3;;0;;
19.02.2019;19:00;28,757; ;37,653;;68,977;;0,33552;E;9,04;;1007,9;;62,0;;3;;
19.02.2019;20:00;27,046; ;28,253;;52,469;;0,34174;E;7,39;;1008,7;;79,6;;36;;
19.02.2019;21:00;25,100; ;25,287;;49,436;;0,35824;E;6,75;;1009,1;;84,4;;0;;
19.02.2019;22:00;23,973; ;26,302;;47,210;;0,36132;E;6,70;;1009,3;;84,3;;0;;
19.02.2019;23:00;23,297; ;20,873;;38,216;;0,34418;E;6,86;;1009,6;;83,1;;0;;
20.02.2019;00:00;22,680; ;24,755;;51,672;;0,33145;E;6,75;;1009,8;;84,1;;0;;
20.02.2019;01:00;22,226; ;17,071;;26,258;;0,30810;E;6,91;;1010,0;;81,2;;0;;
20.02.2019;02:00;21,765; ;;*;;*;0,27674;E;6,88;;1010,3;;77,4;;0;;
20.02.2019;03:00;21,376; ;10,962;;12,573;;0,23290;E;6,62;;1010,5;;76,8;;0;;
20.02.2019;04:00;20,926; ;9,497;;15,001;;0,21130;E;6,45;;1010,3;;75,7;;0;;
20.02.2019;05:00;20,660; ;12,860;;19,539;;0,18304;E;6,41;;1010,4;;76,5;;0;;
20.02.2019;06:00;20,453; ;20,971;;42,481;;0,17692;E;6,23;;1010,4;;79,2;;0;;
20.02.2019;07:00;20,336; ;40,093;;95,852;;0,19778;E;6,10;;1010,5;;80,6;;0;;
20.02.2019;08:00;20,260; ;52,640;;148,094;;0,25465;E;6,41;;1010,9;;79,3;;0;;
20.02.2019;09:00;19,798; ;58,970;;149,174;;0,30098;E;6,82;;1011,4;;76,5;;0;;
20.02.2019;10:00;18,941; ;43,972;;100,952;;0,34143;E;7,27;;1012,1;;74,1;;0;;
20.02.2019;11:00;19,217; ;37,538;;95,085;;0,38006;E;7,92;;1012,7;;71,4;;0;;
20.02.2019;12:00;19,259; ;39,344;;110,130;;0,41029;E;9,07;;1013,0;;66,7;;0;;
20.02.2019;13:00;18,918; ;39,123;;91,205;;0,43549;E;9,82;;1013,3;;63,1;;0;;
20.02.2019;14:00;18,719; ;31,329;;73,454;;0,44494;E;10,04;;1013,3;;59,4;;0;;
20.02.2019;15:00;18,608; ;32,479;;68,718;;0,42793;E;10,26;;1013,2;;56,3;;0;;
20.02.2019;16:00;18,398; ;33,570;;73,629;;0,38018;E;10,33;;1013,2;;53,2;;0;;
20.02.2019;17:00;18,605; ;42,689;;91,505;;0,36521;E;10,02;;1013,2;;55,2;;0;;
20.02.2019;18:00;19,032; ;56,277;;119,020;;0,36861;E;9,80;;1013,6;;58,0;;0;;
20.02.2019;19:00;19,578; ;59,376;;124,525;;0,38962;E;9,61;;1014,0;;61,5;;0;;
20.02.2019;20:00;20,344; ;61,099;;123,490;;0,40523;E;9,30;;1014,3;;64,5;;0;;
20.02.2019;21:00;21,266; ;61,799;;121,972;;0,41477;E;8,67;;1014,5;;67,2;;0;;
20.02.2019;22:00;22,032; ;56,797;;101,535;;0,43676;E;8,46;;1014,5;;67,0;;0;;
20.02.2019;23:00;22,642; ;45,651;;80,952;;0,45198;E;8,29;;1014,5;;66,9;;0;;
21.02.2019;00:00;23,331; ;41,434;;69,949;;0,44658;E;7,99;;1014,5;;68,2;;0;;
21.02.2019;01:00;24,120; ;28,587;;37,465;;0,42362;E;7,76;;1014,7;;68,9;;0;;
21.02.2019;02:00;24,860; ;24,811;;30,045;;0,38686;E;7,62;;1014,8;;69,6;;0;;
21.02.2019;03:00;25,468; ;;*;;*;0,33384;E;7,58;;1014,7;;70,7;;0;;
21.02.2019;04:00;26,075; ;21,119;;29,025;;0,29730;E;7,55;;1014,7;;71,4;;0;;
21.02.2019;05:00;26,488; ;22,921;;31,057;;0,27168;E;7,54;;1014,8;;72,3;;0;;
21.02.2019;06:00;26,795; ;32,445;;73,452;;0,25400;E;7,51;;1014,7;;73,1;;0;;
21.02.2019;07:00;27,080; ;47,643;;143,227;;0,27313;E;7,53;;1014,5;;73,6;;0;;
21.02.2019;08:00;27,224; ;52,747;;179,838;;0,33214;E;7,75;;1014,5;;74,2;;0;;
21.02.2019;09:00;27,192; ;50,654;;169,878;;0,39035;E;8,10;;1014,9;;74,4;;0;;
21.02.2019;10:00;27,028; ;48,312;;154,827;;0,42379;E;8,59;;1015,3;;73,7;;0;;
21.02.2019;11:00;26,639; ;42,619;;98,856;;0,43874;E;9,44;;1015,6;;70,4;;0;;
21.02.2019;12:00;26,261; ;29,870;;69,060;;0,44890;E;10,35;;1015,5;;66,7;;0;;
21.02.2019;13:00;26,046; ;28,277;;57,759;;0,45421;E;11,52;;1014,8;;62,8;;0;;
21.02.2019;14:00;26,240; ;;*;;*;0,44833;E;11,10;;1014,9;;68,4;;4;;
21.02.2019;15:00;26,639; ;;*;;*;0,41742;E;11,35;;1014,9;;68,2;;0;;
21.02.2019;16:00;27,089; ;30,839;;72,356;;0,36308;E;11,68;;1015,0;;67,1;;0;;
21.02.2019;17:00;27,455; ;35,302;;74,483;;0,31628;E;11,14;;1015,3;;71,8;;3;;
21.02.2019;18:00;27,989; ;45,437;;94,313;;0,30633;E;10,17;;1015,5;;82,5;;8;;
21.02.2019;19:00;28,395; ;32,091;;86,978;;0,31695;E;9,97;;1015,9;;84,0;;6;;
21.02.2019;20:00;28,816; ;31,104;;60,833;;0,31351;E;9,34;;1016,4;;92,5;;25;;
21.02.2019;21:00;29,518; ;29,644;;55,652;;0,30945;E;9,02;;1016,5;;95,3;;31;;
21.02.2019;22:00;30,177; ;25,191;;39,637;;0,29496;E;8,90;;1016,9;;97,6;;6;;
21.02.2019;23:00;30,527; ;25,248;;41,310;;0,28267;E;8,98;;1017,4;;97,8;;9;;
22.02.2019;00:00;30,604; ;21,911;;35,910;;0,27886;E;8,91;;1017,8;;97,8;;9;;
22.02.2019;01:00;30,359; ;18,093;;25,504;;0,28776;E;8,86;;1018,3;;97,3;;0;;
22.02.2019;02:00;29,986; ;17,097;;23,708;;0,28409;E;8,84;;1018,8;;97,4;;0;;
22.02.2019;03:00;29,824; ;13,273;;18,149;;0,27759;E;8,84;;1019,6;;96,9;;0;;
22.02.2019;04:00;29,666; ;15,798;;21,175;;0,28883;E;8,77;;1020,0;;95,8;;0;;
22.02.2019;05:00;29,302; ;15,261;;23,720;;0,30289;E;8,71;;1020,8;;93,7;;0;;
22.02.2019;06:00;28,950; ;24,669;;50,851;;0,33994;E;8,57;;1021,7;;92,9;;0;;
22.02.2019;07:00;28,557; ;;*;;*;0,41023;E;8,38;;1022,4;;92,1;;0;;
22.02.2019;08:00;28,172; ;53,872;;145,805;;0,45646;E;8,26;;1023,5;;91,1;;0;;
22.02.2019;09:00;27,864; ;45,201;;126,560;;0,49179;E;7,98;;1024,5;;93,4;;21;;
22.02.2019;10:00;27,235; ;28,553;;67,369;;0,50392;E;7,88;;1025,6;;92,6;;3;;
22.02.2019;11:00;26,362; ;15,277;;25,961;;0,51432;E;6,40;;1026,9;;88,1;;0;;
22.02.2019;12:00;25,600; ;10,831;;20,648;;0,51988;E;5,21;;1028,1;;83,4;;0;;
22.02.2019;13:00;24,932; ;12,903;;22,908;;0,52682;E;4,20;;1028,9;;82,8;;0;;
22.02.2019;14:00;24,070; ;14,318;;27,205;;0,52862;E;4,17;;1029,6;;82,2;;0;;
22.02.2019;15:00;23,222; ;11,384;;29,843;;0,49576;E;4,05;;1030,3;;81,6;;0;;
22.02.2019;16:00;22,498; ;17,040;;31,597;;0,45250;E;3,98;;1030,7;;79,6;;0;;
22.02.2019;17:00;21,832; ;35,518;;80,921;;0,43965;E;4,22;;1031,2;;78,8;;0;;
22.02.2019;18:00;20,909; ;26,431;;47,965;;0,45749;E;3,96;;1031,4;;79,6;;0;;
22.02.2019;19:00;20,035; ;32,772;;55,883;;0,46880;E;3,36;;1031,7;;82,2;;0;;
22.02.2019;20:00;18,970; ;31,615;;57,140;;0,48657;E;2,79;;1032,2;;84,3;;0;;
22.02.2019;21:00;17,686; ;34,656;;56,383;;0,52709;E;2,38;;1032,3;;85,8;;0;;
22.02.2019;22:00;16,810; ;36,682;;60,279;;0,56974;E;1,96;;1032,8;;86,7;;0;;
22.02.2019;23:00;15,952; ;40,936;;87,407;;0,65789; ;1,70;;1033,1;;86,8;;0;;
23.02.2019;00:00;15,170; ;23,951;;43,000;;0,72235; ;1,55;;1033,2;;85,6;;0;;
23.02.2019;01:00;14,453; ;20,916;;33,082;;0,69979; ;1,19;;1033,7;;84,7;;0;;
23.02.2019;02:00;13,894; ;19,417;;25,499;;0,67136; ;1,02;;1033,8;;83,5;;0;;
23.02.2019;03:00;13,317; ;15,081;;19,885;;0,64774; ;0,69;;1033,3;;83,7;;0;;
23.02.2019;04:00;12,975; ;14,777;;18,201;;0,62684; ;0,06;;1032,3;;86,0;;0;;
23.02.2019;05:00;13,014; ;14,633;;16,384;;0,57890;E;0,02;;1032,2;;84,5;;0;;
23.02.2019;06:00;13,136; ;19,776;;25,975;;0,49493;E;0,17;;1032,4;;79,8;;0;;
23.02.2019;07:00;13,172; ;32,439;;56,992;;0,37161;E;0,01;;1032,8;;78,3;;0;;
23.02.2019;08:00;13,088; ;27,581;;40,313;;0,25548;E;-0,88;;1033,3;;82,1;;0;;
23.02.2019;09:00;12,958; ;27,563;;65,940;;0,23190;E;-0,28;;1033,5;;78,2;;0;;
23.02.2019;10:00;13,053; ;23,815;;57,994;;0,20057;E;0,73;;1033,3;;73,0;;0;;
23.02.2019;11:00;13,582; ;23,521;;63,404;;0,17871;E;2,45;;1033,2;;66,9;;0;;
23.02.2019;12:00;14,163; ;32,335;;79,477;;0,14953;E;3,89;;1033,0;;61,6;;0;;
23.02.2019;13:00;14,722; ;28,169;;62,960;;0,12183;E;4,73;;1032,8;;57,0;;0;;
23.02.2019;14:00;15,205; ;23,990;;44,392;;0,10935;E;5,09;;1032,3;;55,6;;0;;
23.02.2019;15:00;15,643; ;29,129;;67,290;;0,09996;E;5,82;;1031,6;;54,4;;0;;
23.02.2019;16:00;16,195; ;32,847;;63,372;;0,10352;E;5,51;;1031,3;;61,2;;0;;
23.02.2019;17:00;16,726; ;39,215;;84,376;;0,09070;E;5,41;;1031,1;;61,8;;0;;
23.02.2019;18:00;17,335; ;47,613;;96,822;;0,09041;E;5,03;;1031,1;;63,8;;0;;
23.02.2019;19:00;17,930; ;46,200;;85,199;;0,08707;E;4,40;;1030,9;;64,8;;0;;
23.02.2019;20:00;18,500; ;40,820;;83,049;;0,09208;E;3,72;;1030,6;;65,7;;1;;
23.02.2019;21:00;18,894; ;34,248;;73,726;;0,08925;E;3,45;;1030,4;;64,8;;0;;
23.02.2019;22:00;18,988; ;38,941;;71,997;;0,09558;E;3,07;;1030,3;;65,0;;0;;
23.02.2019;23:00;19,480; ;;*;;*;0,12701;E;2,71;;1030,6;;66,2;;0;;
24.02.2019;00:00;20,184; ;46,692;;95,305;;0,15590;E;2,20;;1030,6;;69,0;;0;;
24.02.2019;01:00;21,023; ;43,112;;81,615;;0,21117;E;1,51;;1030,5;;73,3;;0;;
24.02.2019;02:00;21,905; ;35,927;;55,303;;0,25254;E;0,97;;1030,2;;75,6;;0;;
24.02.2019;03:00;22,703; ;28,610;;38,435;;0,28677;E;0,71;;1029,8;;76,1;;0;;
24.02.2019;04:00;23,413; ;24,531;;36,204;;0,31232;E;0,62;;1029,2;;77,2;;0;;
24.02.2019;05:00;24,002; ;24,483;;28,026;;0,34830;E;0,44;;1029,1;;78,2;;0;;
24.02.2019;06:00;24,453; ;33,061;;90,124;;0,39261;E;0,54;;1029,1;;77,0;;0;;
24.02.2019;07:00;24,916; ;26,756;;41,772;;0,41312;E;-0,03;;1029,3;;80,1;;0;;
24.02.2019;08:00;25,411; ;36,197;;67,797;;0,43430;E;-0,01;;1029,3;;80,2;;0;;
24.02.2019;09:00;25,844; ;35,931;;90,680;;0,45275;E;0,67;;1029,5;;77,6;;0;;
24.02.2019;10:00;26,287; ;39,493;;115,614;;0,49267;E;4,04;;1029,1;;62,3;;0;;
24.02.2019;11:00;26,540; ;39,727;;101,944;;0,55972;E;6,98;;1029,6;;46,2;;0;;
24.02.2019;12:00;26,461; ;34,463;;84,926;;0,59500;E;9,50;;1029,8;;35,2;;0;;
24.02.2019;13:00;26,192; ;30,477;;59,586;;0,61823; ;11,13;;1029,5;;28,4;;0;;
24.02.2019;14:00;26,018; ;43,322;;90,578;;0,62906; ;11,63;;1029,4;;27,6;;0;;
24.02.2019;15:00;25,866; ;51,342;;122,670;;0,64029; ;12,59;;1029,2;;24,4;;0;;
24.02.2019;16:00;25,514; ;59,701;;104,988;;0,65571; ;13,33;;1028,9;;21,8;;0;;
24.02.2019;17:00;25,173; ;74,101;;152,856;;0,66566; ;13,16;;1028,8;;25,3;;0;;
24.02.2019;18:00;24,850; ;93,335;;287,770;;0,72812; ;12,06;;1029,0;;27,3;;0;;
24.02.2019;19:00;24,881; ;114,109;;483,820;;0,89316; ;10,27;;1029,2;;37,1;;0;;
24.02.2019;20:00;25,030; ;104,829;;390,523;;1,00835; ;8,84;;1029,2;;45,6;;0;;
24.02.2019;21:00;25,422; ;82,704;;274,032;;1,12486; ;7,42;;1029,2;;52,4;;0;;
24.02.2019;22:00;26,128; ;75,282;;255,528;;1,23329; ;6,50;;1029,3;;57,9;;0;;
24.02.2019;23:00;26,599; ;62,257;;203,911;;1,29965; ;5,53;;1029,6;;63,3;;0;;
25.02.2019;00:00;26,840; ;;*;;*;1,33827; ;4,78;;1029,8;;66,7;;0;;
25.02.2019;01:00;27,043; ;51,341;;117,330;;1,34874; ;4,49;;1029,5;;67,0;;0;;
25.02.2019;02:00;26,990; ;47,103;;84,144;;1,27676; ;3,98;;1029,2;;66,8;;0;;
25.02.2019;03:00;26,856; ;43,206;;70,493;;1,08208; ;3,47;;1029,1;;68,6;;0;;
25.02.2019;04:00;26,485; ;41,170;;72,170;;0,96880; ;3,09;;1028,9;;68,2;;0;;
25.02.2019;05:00;26,127; ;40,412;;112,580;;0,86610; ;2,49;;1028,9;;71,4;;0;;
25.02.2019;06:00;25,914; ;54,829;;276,043;;0,85427; ;2,07;;1028,9;;73,9;;0;;
25.02.2019;07:00;25,741; ;;*;;*;0,88508; ;2,14;;1028,9;;71,2;;0;;
25.02.2019;08:00;26,136; ;;*;;*;1,01914; ;1,90;;1029,2;;73,4;;0;;
25.02.2019;09:00;26,995; ;88,803;;615,300;;1,21532; ;2,95;;1029,5;;70,7;;0;;
25.02.2019;10:00;27,535; ;78,881;;459,432;;1,32827; ;6,00;;1030,0;;57,8;;0;;
25.02.2019;11:00;27,711; ;;*;;*;1,41940; ;9,45;;1030,1;;41,5;;0;;
25.02.2019;12:00;28,245; ;;*;;*;1,54502; ;;*;;*;;*;3;;
25.02.2019;13:00;29,069; ;;*;;*;;*;13,71;;1028,8;;29,3;;0;;
25.02.2019;14:00;29,858; ;;*;;*;;*;13,81;;1028,3;;28,2;;0;;
25.02.2019;15:00;30,685; ;61,860;;146,485;;;*;14,39;;1027,9;;27,5;;0;;
25.02.2019;16:00;31,487; ;62,246;;148,708;;;*;14,81;;1027,5;;24,8;;0;;
25.02.2019;17:00;32,290; ;70,121;;171,467;;;*;14,59;;1027,1;;27,6;;0;;
25.02.2019;18:00;33,579; ;87,597;;248,314;;;*;13,52;;1027,1;;33,4;;0;;
25.02.2019;19:00;34,589; ;91,847;;373,531;;0,81606; ;11,33;;1027,2;;43,1;;0;;
25.02.2019;20:00;35,285; ;105,251;;409,270;;0,87928; ;10,17;;1027,3;;43,7;;0;;
25.02.2019;21:00;35,882; ;82,505;;243,071;;0,89760; ;9,15;;1027,1;;45,2;;0;;
25.02.2019;22:00;36,299; ;84,766;;278,628;;0,97457; ;8,01;;1027,2;;53,4;;0;;
25.02.2019;23:00;36,975; ;77,313;;282,030;;1,07457; ;6,72;;1027,2;;59,4;;0;;
26.02.2019;00:00;37,764; ;63,406;;154,260;;1,09114; ;6,30;;1026,7;;60,5;;0;;
26.02.2019;01:00;38,305; ;59,781;;94,648;;1,07442; ;5,61;;1026,4;;63,4;;0;;
26.02.2019;02:00;38,965; ;56,499;;88,772;;1,01599; ;5,19;;1026,2;;65,1;;0;;
26.02.2019;03:00;39,465; ;47,238;;86,189;;0,92441; ;4,59;;1026,0;;67,9;;0;;
26.02.2019;04:00;40,070; ;50,430;;86,963;;0,84154; ;4,18;;1025,6;;69,8;;0;;
26.02.2019;05:00;40,698; ;54,243;;110,576;;0,78458; ;3,98;;1025,5;;68,9;;0;;
26.02.2019;06:00;41,220; ;64,773;;190,340;;0,97102; ;3,29;;1025,7;;71,5;;0;;
26.02.2019;07:00;41,802; ;74,869;;420,147;;0,97273; ;3,27;;1025,7;;73,2;;0;;
26.02.2019;08:00;41,936; ;77,309;;528,519;;1,08622; ;3,42;;1025,7;;73,4;;0;;
26.02.2019;09:00;41,548; ;79,277;;428,312;;1,17591; ;4,10;;1025,7;;70,0;;0;;
26.02.2019;10:00;41,633; ;71,782;;279,379;;1,22049; ;6,61;;1025,7;;57,7;;0;;
26.02.2019;11:00;41,660; ;50,020;;153,344;;1,23509; ;9,32;;1025,6;;48,2;;0;;
26.02.2019;12:00;41,848; ;50,071;;123,886;;1,24064; ;11,04;;1025,7;;41,8;;0;;
26.02.2019;13:00;41,961; ;47,161;;119,546;;1,25086; ;12,86;;1025,4;;36,9;;0;;
26.02.2019;14:00;42,290; ;50,386;;104,385;;1,00053; ;13,64;;1024,9;;32,6;;0;;
26.02.2019;15:00;42,472; ;67,747;;171,274;;0,90755; ;14,34;;1024,5;;29,7;;0;;
26.02.2019;16:00;42,763; ;67,660;;145,793;;0,78119; ;14,87;;1023,7;;26,5;;0;;
26.02.2019;17:00;42,784; ;70,920;;163,520;;0,71565; ;15,06;;1023,4;;23,9;;0;;
26.02.2019;18:00;42,472; ;89,992;;249,398;;0,69912; ;14,05;;1023,4;;28,4;;0;;
26.02.2019;19:00;42,274; ;114,222;;400,399;;0,78545; ;11,97;;1023,8;;36,5;;0;;
26.02.2019;20:00;42,532; ;114,145;;476,590;;0,91437; ;10,34;;1023,9;;42,9;;0;;
26.02.2019;21:00;43,228; ;96,175;;333,712;;0,99019; ;9,15;;1023,7;;45,9;;0;;
26.02.2019;22:00;43,771; ;96,514;;369,028;;1,09121; ;8,24;;1023,5;;49,7;;0;;
26.02.2019;23:00;43,443; ;;*;;*;1,12131; ;7,36;;1023,4;;53,7;;0;;
27.02.2019;00:00;42,971; ;66,103;;176,479;;1,13600; ;6,67;;1023,2;;54,5;;0;;
27.02.2019;01:00;42,656; ;58,405;;170,808;;1,13563; ;5,87;;1022,9;;58,5;;0;;
27.02.2019;02:00;42,320; ;59,122;;138,273;;1,12103; ;5,00;;1022,6;;60,3;;0;;
27.02.2019;03:00;42,191; ;49,830;;129,277;;1,03849; ;4,13;;1022,2;;64,4;;0;;
27.02.2019;04:00;42,042; ;47,096;;104,801;;0,91767; ;3,28;;1021,7;;66,8;;0;;
27.02.2019;05:00;41,734; ;48,507;;123,885;;0,85085; ;2,82;;1021,0;;67,4;;0;;
27.02.2019;06:00;41,506; ;60,691;;212,988;;0,79562; ;2,10;;1020,7;;70,2;;0;;
27.02.2019;07:00;41,284; ;96,571;;398,479;;0,83274; ;1,76;;1020,3;;71,6;;0;;
27.02.2019;08:00;41,100; ;88,176;;600,949;;0,99743; ;2,23;;1020,1;;69,1;;0;;
27.02.2019;09:00;40,832; ;72,816;;409,293;;1,09678; ;3,64;;1019,9;;64,5;;0;;
27.02.2019;10:00;40,431; ;65,230;;265,180;;1,13636; ;6,76;;1019,6;;53,8;;0;;
27.02.2019;11:00;40,262; ;67,103;;213,733;;1,16156; ;10,62;;1019,0;;41,4;;0;;
27.02.2019;12:00;39,659; ;62,499;;180,385;;1,17123; ;14,23;;1018,3;;31,5;;0;;
27.02.2019;13:00;38,672; ;56,080;;123,427;;1,15951; ;15,98;;1017,4;;22,6;;0;;
27.02.2019;14:00;37,909; ;52,765;;120,966;;1,10552; ;16,76;;1016,3;;23,3;;0;;
27.02.2019;15:00;37,244; ;50,867;;116,950;;1,02903; ;17,36;;1015,3;;25,8;;0;;
27.02.2019;16:00;36,437; ;55,902;;123,808;;0,84673; ;17,46;;1014,5;;25,1;;0;;
27.02.2019;17:00;35,878; ;66,456;;157,182;;0,73522; ;17,23;;1013,6;;25,5;;0;;
27.02.2019;18:00;35,386; ;79,685;;200,938;;0,70886; ;16,12;;1012,7;;28,9;;0;;
27.02.2019;19:00;34,954; ;98,679;;334,741;;0,74824; ;14,03;;1012,0;;36,2;;0;;
27.02.2019;20:00;34,413; ;106,291;;366,886;;0,79814; ;12,39;;1011,1;;38,6;;0;;
27.02.2019;21:00;32,933; ;81,133;;176,609;;0,82605; ;11,92;;1010,2;;37,5;;0;;
27.02.2019;22:00;31,552; ;77,378;;158,978;;0,86251; ;10,74;;1009,3;;41,4;;0;;
27.02.2019;23:00;30,841; ;68,350;;111,509;;0,87622; ;9,72;;1008,4;;44,0;;0;;
28.02.2019;00:00;30,089; ;53,737;;80,302;;0,85743; ;9,52;;1007,8;;44,2;;0;;
28.02.2019;01:00;29,839; ;29,163;;41,762;;0,81701; ;9,87;;1007,2;;43,3;;0;;
28.02.2019;02:00;29,517; ;24,086;;31,228;;0,75794; ;9,41;;1006,5;;46,1;;0;;
28.02.2019;03:00;29,265; ;26,312;;29,652;;0,64625; ;8,82;;1006,0;;50,4;;0;;
28.02.2019;04:00;29,426; ;29,788;;32,843;;0,54509;E;8,35;;1005,3;;56,6;;0;;
28.02.2019;05:00;30,436; ;33,110;;42,772;;0,48488;E;7,84;;1004,7;;63,5;;0;;
28.02.2019;06:00;32,166; ;33,770;;60,563;;0,43763;E;7,71;;1004,4;;68,1;;0;;
28.02.2019;07:00;34,126; ;48,259;;99,859;;0,43116;E;7,36;;1004,1;;70,7;;0;;
28.02.2019;08:00;36,154; ;54,885;;155,305;;0,46495;E;7,20;;1004,1;;71,8;;0;;
28.02.2019;09:00;38,298; ;47,195;;120,143;;0,50209;E;7,31;;1004,2;;72,1;;0;;
28.02.2019;10:00;40,618; ;38,698;;95,486;;0,52286;E;8,53;;1004,1;;70,1;;0;;
28.02.2019;11:00;42,637; ;35,149;;86,153;;0,53721;E;9,85;;1004,1;;66,3;;0;;
28.02.2019;12:00;44,734; ;31,883;;77,172;;0,54841;E;11,14;;1004,2;;61,3;;0;;
28.02.2019;13:00;46,889; ;35,175;;75,501;;0,55882;E;12,36;;1004,3;;54,9;;0;;
28.02.2019;14:00;48,829; ;31,514;;61,484;;0,54819;E;12,82;;1003,9;;51,5;;0;;
28.02.2019;15:00;50,889; ;40,398;;74,419;;0,52549;E;12,51;;1003,7;;53,9;;0;;
28.02.2019;16:00;53,223; ;48,744;;97,137;;0,48965;E;11,91;;1003,7;;58,3;;0;;
28.02.2019;17:00;55,630; ;55,104;;101,312;;0,46939;E;11,75;;1003,7;;60,3;;0;;
28.02.2019;18:00;57,515; ;49,249;;105,953;;0,47253;E;11,22;;1003,6;;59,2;;0;;
28.02.2019;19:00;59,240; ;59,909;;113,650;;0,49464;E;10,56;;1003,7;;64,3;;0;;
28.02.2019;20:00;60,930; ;60,824;;136,172;;0,51515;E;10,00;;1003,8;;67,2;;0;;
28.02.2019;21:00;63,143; ;64,994;;131,349;;0,53828;E;9,53;;1003,7;;69,9;;0;;
28.02.2019;22:00;65,288; ;66,180;;120,026;;0,56233;E;9,26;;1003,7;;71,2;;0;;
28.02.2019;23:00;67,630; ;;*;;*;0,56764;E;8,96;;1003,7;;74,1;;0;;
01.03.2019;00:00;70,510; ;45,931;;70,493;;0,56337;E;8,91;;1003,4;;80,0;;0;;
01.03.2019;01:00;73,138; ;29,921;;38,060;;0,57395;E;9,04;;1002,8;;86,6;;0;;
01.03.2019;02:00;74,824; ;20,367;;23,854;;0,54479;E;9,18;;1002,4;;87,5;;13;;
01.03.2019;03:00;75,719; ;16,385;;19,278;;0,48966;E;9,11;;1001,8;;88,3;;0;;
01.03.2019;04:00;76,029; ;17,691;;26,007;;0,44334;E;9,03;;1001,3;;87,2;;0;;
01.03.2019;05:00;75,081; ;17,461;;29,589;;0,38742;E;9,07;;1000,9;;86,8;;6;;
01.03.2019;06:00;73,199; ;30,735;;69,959;;0,37709;E;8,94;;1000,8;;90,2;;34;;
01.03.2019;07:00;70,995; ;;*;;*;0,39330;E;8,66;;1000,5;;92,9;;2;;
01.03.2019;08:00;68,560; ;56,303;;187,622;;0,43130;E;8,76;;1000,6;;92,9;;1;;
01.03.2019;09:00;66,174; ;46,704;;137,724;;0,44807;E;8,65;;1000,8;;94,5;;47;;
01.03.2019;10:00;63,793; ;41,593;;120,985;;0,46781;E;8,59;;1001,2;;96,3;;7;;
01.03.2019;11:00;61,720; ;57,922;;161,633;;0,50631;E;8,61;;1001,5;;93,9;;0;;
01.03.2019;12:00;60,515; ;54,103;;148,603;;0,52893;E;8,05;;1002,1;;93,1;;1;;
01.03.2019;13:00;59,880; ;49,289;;140,916;;0,57108;E;8,14;;1002,4;;91,0;;0;;
01.03.2019;14:00;59,026; ;33,854;;104,126;;0,56298;E;7,53;;1003,0;;88,4;;0;;
01.03.2019;15:00;57,296; ;33,239;;89,338;;0,53351;E;6,30;;1003,9;;89,3;;0;;
01.03.2019;16:00;55,034; ;46,546;;133,070;;0,49783;E;5,72;;1004,4;;82,9;;0;;
01.03.2019;17:00;52,217; ;39,308;;84,307;;0,46826;E;5,67;;1004,8;;72,0;;0;;
01.03.2019;18:00;49,615; ;49,121;;117,959;;0,46908;E;5,41;;1005,6;;70,5;;0;;
01.03.2019;19:00;46,836; ;49,367;;102,833;;0,46029;E;5,54;;1006,2;;70,8;;0;;
01.03.2019;20:00;43,961; ;45,569;;93,069;;0,44679;E;5,54;;1006,8;;68,7;;0;;
01.03.2019;21:00;41,109; ;35,891;;76,676;;0,43196;E;5,44;;1007,1;;73,9;;0;;
01.03.2019;22:00;38,146; ;25,651;;55,528;;0,42553;E;5,27;;1007,2;;75,7;;0;;
01.03.2019;23:00;35,081; ;24,377;;48,327;;0,41564;E;5,19;;1007,4;;76,9;;0;;
02.03.2019;00:00;31,725; ;20,920;;35,429;;0,39662;E;5,10;;1007,5;;77,7;;0;;
02.03.2019;01:00;28,165; ;16,153;;23,094;;0,37619;E;5,01;;1007,7;;77,2;;0;;
02.03.2019;02:00;25,731; ;16,720;;22,862;;0,33301;E;5,00;;1007,7;;75,4;;0;;
02.03.2019;03:00;24,015; ;13,321;;23,180;;0,28920;E;4,87;;1007,4;;74,3;;0;;
02.03.2019;04:00;22,486; ;10,650;;14,827;;0,25689;E;4,76;;1007,1;;68,5;;0;;
02.03.2019;05:00;21,486; ;9,204;;10,951;;0,21344;E;4,59;;1006,9;;64,8;;0;;
02.03.2019;06:00;20,669; ;17,570;;30,589;;0,19463;E;4,48;;1006,7;;67,7;;0;;
02.03.2019;07:00;19,890; ;17,141;;34,002;;0,18055;E;4,41;;1006,5;;68,1;;0;;
02.03.2019;08:00;18,883; ;21,197;;38,473;;0,18313;E;4,32;;1006,6;;67,2;;0;;
02.03.2019;09:00;17,866; ;38,006;;79,391;;0,21288;E;4,52;;1006,7;;70,1;;0;;
